soc_code,occ_title,revision_pp,revision_resid,pandemic_sensitive,soc_major
43-4051,Customer service representatives,-1.9,-2.4505772742587144,False,43
43-4061,"Eligibility interviewers, government programs",1.0,1.8858537480347812,False,43
43-4071,File clerks,-4.0,-7.8623487978798305,False,43
43-4081,"Hotel, motel, and resort desk clerks",-10.7,-4.068422162791235,False,43
43-4111,"Interviewers, except eligibility and loan",-3.299999999999999,-5.725917775586334,False,43
43-4121,"Library assistants, clerical",-3.0,-3.5904781359890894,False,43
43-4131,Loan interviewers and clerks,-1.6,-0.993452284077843,False,43
43-4141,New accounts clerks,-1.5999999999999996,-5.342646212688704,False,43
43-4151,Order clerks,-0.3999999999999986,-6.217491022668197,False,43
43-4161,"Human resources assistants, except payroll and timekeeping",-2.6,-3.5096850298320885,False,43
43-4171,Receptionists and information clerks,-0.4,0.6454571949562807,False,43
43-4181,Reservation and transportation ticket agents and travel clerks,-4.6000000000000005,-0.7614824839174781,False,43
43-4199,"Information and record clerks, all other",-2.8000000000000003,-0.8767238469754721,False,43
43-5011,Cargo and freight agents,-0.3000000000000007,4.0971295803077705,False,43
43-5021,Couriers and messengers,8.5,9.266151162843656,False,43
43-5031,Public safety telecommunicators,-0.1,2.222284770328277,False,43
43-5032,"Dispatchers, except police, fire, and ambulance",-1.0,-0.07424539023484389,False,43
43-5041,"Meter readers, utilities",-1.0999999999999996,-4.5633401805760805,False,43
43-5051,Postal service clerks,1.2999999999999998,0.27061238497678675,False,43
43-5052,Postal service mail carriers,1.2999999999999998,0.27061238497678675,False,43
43-5053,"Postal service mail sorters, processors, and processing machine operators",1.0,-1.8648272546204576,False,43
43-5061,"Production, planning, and expediting clerks",-6.8,-3.9191031654464745,False,43
43-5071,"Shipping, receiving, and inventory clerks",-0.7000000000000002,-2.6072065730914606,False,43
43-5111,"Weighers, measurers, checkers, and samplers, recordkeeping",-4.9,-3.9742453902348442,False,43
43-6011,Executive secretaries and executive administrative assistants,18.6,11.425879678499058,False,43
43-6012,Legal secretaries and administrative assistants,13.4,6.624888295802805,False,43
43-6013,Medical secretaries and administrative assistants,-3.8,0.27792268646477236,False,43
43-6014,"Secretaries and administrative assistants, except legal, medical, and executive",8.4,5.295767574997294,False,43
43-9021,Data entry keyers,-1.1999999999999993,-10.169659099367813,False,43
43-9022,Word processors and typists,2.1000000000000014,-12.256275432968422,False,43
43-9031,Desktop publishers,1.299999999999999,-3.2805643090265786,False,43
43-9041,Insurance claims and policy processing clerks,-1.4000000000000004,-1.4318660717638414,False,43
43-9051,"Mail clerks and mail machine operators, except postal service",0.2000000000000001,-1.6274048496307105,False,43
43-9061,"Office clerks, general",-1.9000000000000004,-2.9293876150232134,False,43
43-9071,"Office machine operators, except computer",-2.3999999999999986,-6.621456553453202,False,43
43-9081,Proofreaders and copy markers,-3.0,-1.1565255704362216,False,43
43-9111,Statistical assistants,-4.2,-2.635831602548846,False,43
43-9199,"Office and administrative support workers, all other",-1.0999999999999996,-2.8875039879003355,False,43
45-1011,"First-line supervisors of farming, fishing, and forestry workers",-3.9,-0.4604911012212263,False,45
45-2011,Agricultural inspectors,1.0,2.0853580566866556,False,45
45-2021,Animal breeders,-1.9,0.7015908024409012,False,45
45-2041,"Graders and sorters, agricultural products",-4.6000000000000005,-4.033353145808219,False,45
45-2091,Agricultural equipment operators,-4.4,1.3138580174101406,False,45
45-2092,"Farmworkers and laborers, crop, nursery, and greenhouse",-5.6,-3.796426432166596,False,45
45-2093,"Farmworkers, farm, ranch, and aquacultural animals",1.5,-0.20770226443958606,False,45
45-2099,"Agricultural workers, all other",-2.6000000000000005,0.24099597282314988,False,45
45-3031,Fishing and hunting workers,-6.699999999999999,-4.9762281556273456,False,45
45-4011,Forest and conservation workers,-1.3000000000000005,-1.7707755507979652,False,45
45-4021,Fallers,1.7999999999999998,-0.9451246694293332,False,45
45-4022,Logging equipment operators,1.9,1.46912531093241,False,45
45-4023,Log graders and scalers,-4.2,-1.917616091402098,False,45
45-4029,"Logging workers, all other",3.2,0.9336856713351658,False,45
47-1011,First-line supervisors of construction trades and extraction workers,1.2000000000000002,3.7217890789801515,False,47
47-2011,Boilermakers,2.1,1.1903149701679117,False,47
47-2021,Brickmasons and blockmasons,1.0,2.7636727061030286,False,47
47-2022,Stonemasons,2.0,0.8908106615160372,False,47
47-2031,Carpenters,2.3,4.063672706103029,False,47
47-2041,Carpet installers,-0.5999999999999996,-3.3052238076989577,False,47
47-2042,"Floor layers, except carpet, wood, and hard tiles",0.0999999999999996,4.736534750690019,False,47
47-2043,Floor sanders and finishers,1.0,2.5242675357207793,False,47
47-2044,Tile and stone setters,1.0999999999999996,5.57693130376852,False,47
47-2051,Cement masons and concrete finishers,5.2,4.729224449202036,False,47
47-2053,Terrazzo workers and finishers,0.0999999999999996,-3.483042765767206,False,47
47-2061,Construction laborers,2.0,5.00059941974465,False,47
47-2071,"Paving, surfacing, and tamping equipment operators",-2.3,0.7804011432053999,False,47
47-2072,Pile driver operators,-1.7000000000000002,1.579905451857274,False,47
47-2073,Operating engineers and other construction equipment operators,-0.9999999999999996,1.7212933876320258,False,47
47-2081,Drywall and ceiling tile installers,0.5,2.862185632058652,False,47
47-2082,Tapers,0.9,1.466646854191782,False,47
47-2111,Electricians,2.4000000000000004,6.118814930891398,False,47
47-2121,Glaziers,-0.7000000000000002,1.7818882172497763,False,47
47-2131,"Insulation workers, floor, ceiling, and wall",0.0,2.4020864937890267,False,47
47-2132,"Insulation workers, mechanical",1.9000000000000004,3.9030778764852783,False,47
47-2141,"Painters, construction and maintenance",2.5,3.9045649505296547,False,47
47-2142,Paperhangers,2.3,4.382879599946028,False,47
47-2151,Pipelayers,-1.4999999999999996,-1.6515686569549652,False,47
47-2152,"Plumbers, pipefitters, and steamfitters",2.6,4.243970120911904,False,47
47-2161,Plasterers and stucco masons,0.0999999999999996,2.581888217249776,False,47
47-2171,Reinforcing iron and rebar workers,1.5999999999999996,3.6828795999460273,False,47
47-2181,Roofers,4.5,5.944465812260029,False,47
47-2211,Sheet metal workers,3.2,3.7666468541917824,False,47
47-2221,Structural iron and steel workers,0.1000000000000005,2.7015908024409017,False,47
47-2231,Solar photovoltaic installers,14.900000000000002,26.63888813869675,False,47
47-3011,"Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters",-2.1999999999999997,-4.625917775586334,False,47
47-3012,Helpers--carpenters,8.0,7.48932358747166,False,47
47-3013,Helpers--electricians,3.0,2.7686296195842846,False,47
47-3014,"Helpers--painters, paperhangers, plasterers, and stucco masons",-0.3000000000000002,1.6232761530245279,False,47
47-3015,"Helpers--pipelayers, plumbers, pipefitters, and steamfitters",2.9000000000000004,4.58387098264228,False,47
47-3016,Helpers--roofers,3.8,5.443970120911904,False,47
47-3019,"Helpers, construction trades, all other",1.0000000000000004,3.2424830468675276,False,47
47-4011,Construction and building inspectors,3.6000000000000005,2.7302158318982865,False,47
47-4021,Elevator and escalator installers and repairers,2.1,4.142978738215653,False,47
47-4031,Fence erectors,5.1,5.7863494393829065,False,47
47-4041,Hazardous materials removal workers,1.3,2.0661511628436564,False,47
47-4051,Highway maintenance workers,-4.1,-0.38118506910860184,False,47
47-4061,Rail-track laying and maintenance equipment operators,-2.8000000000000003,-0.1585083358287238,False,47
47-4071,Septic tank servicers and sewer pipe cleaners,0.7999999999999998,4.3991123457002725,False,47
47-4090,Miscellaneous construction and related workers,-0.5,1.9818882172497765,False,47
